1.43154	21.4731	24.3361
1.43154	21.4731	27.1992
1.43154	21.4731	30.0623
1.43154	21.4731	32.9253
1.43154	24.3361	21.4731
1.43154	24.3361	24.3361
1.43154	24.3361	27.1992
1.43154	24.3361	30.0623
1.43154	24.3361	32.9253
1.43154	24.3361	35.7884
1.43154	27.1992	21.4731
1.43154	27.1992	24.3361
1.43154	27.1992	27.1992
1.43154	27.1992	30.0623
1.43154	27.1992	32.9253
1.43154	27.1992	35.7884
1.43154	30.0623	21.4731
1.43154	30.0623	24.3361
1.43154	30.0623	27.1992
0	28.6307	28.6307
1.43154	30.0623	30.0623
1.43154	30.0623	32.9253
1.43154	30.0623	35.7884
1.43154	32.9253	21.4731
1.43154	32.9253	24.3361
1.43154	32.9253	27.1992
1.43154	32.9253	30.0623
1.43154	32.9253	32.9253
1.43154	32.9253	35.7884
1.43154	35.7884	24.3361
1.43154	35.7884	27.1992
1.43154	35.7884	30.0623
1.43154	35.7884	32.9253
4.29461	15.7469	21.4731
4.29461	15.7469	24.3361
4.29461	15.7469	27.1992
4.29461	15.7469	30.0623
4.29461	15.7469	32.9253
4.29461	15.7469	35.7884
4.29461	18.61	18.61
4.29461	18.61	21.4731
4.29461	18.61	24.3361
2.86307	17.1784	25.7677
4.29461	18.61	27.1992
2.86307	17.1784	28.6307
4.29461	18.61	30.0623
2.86307	17.1784	31.4938
4.29461	18.61	32.9253
4.29461	18.61	35.7884
4.29461	18.61	38.6515
4.29461	21.4731	15.7469
4.29461	21.4731	18.61
2.86307	20.0415	20.0415
4.29461	21.4731	21.4731
2.86307	20.0415	22.9046
4.29461	21.4731	24.3361
2.86307	20.0415	25.7677
4.29461	21.4731	27.1992
2.86307	20.0415	28.6307
4.29461	21.4731	30.0623
2.86307	20.0415	31.4938
4.29461	21.4731	32.9253
2.86307	20.0415	34.3569
4.29461	21.4731	35.7884
2.86307	20.0415	37.22
4.29461	21.4731	38.6515
4.29461	21.4731	41.5146
4.29461	24.3361	15.7469
4.29461	24.3361	18.61
2.86307	22.9046	20.0415
4.29461	24.3361	21.4731
2.86307	22.9046	22.9046
4.29461	24.3361	24.3361
2.86307	22.9046	25.7677
4.29461	24.3361	27.1992
2.86307	22.9046	28.6307
4.29461	24.3361	30.0623
2.86307	22.9046	31.4938
4.29461	24.3361	32.9253
2.86307	22.9046	34.3569
4.29461	24.3361	35.7884
2.86307	22.9046	37.22
4.29461	24.3361	38.6515
4.29461	24.3361	41.5146
4.29461	27.1992	15.7469
2.86307	25.7677	17.1784
4.29461	27.1992	18.61
2.86307	25.7677	20.0415
4.29461	27.1992	21.4731
2.86307	25.7677	22.9046
4.29461	27.1992	24.3361
2.86307	25.7677	25.7677
4.29461	27.1992	27.1992
2.86307	25.7677	28.6307
4.29461	27.1992	30.0623
2.86307	25.7677	31.4938
4.29461	27.1992	32.9253
2.86307	25.7677	34.3569
4.29461	27.1992	35.7884
2.86307	25.7677	37.22
4.29461	27.1992	38.6515
2.86307	25.7677	40.083
4.29461	27.1992	41.5146
4.29461	30.0623	15.7469
2.86307	28.6307	17.1784
4.29461	30.0623	18.61
2.86307	28.6307	20.0415
4.29461	30.0623	21.4731
2.86307	28.6307	22.9046
4.29461	30.0623	24.3361
2.86307	28.6307	25.7677
