13.1877	25.0216	24.7039
16.6306	17.7619	25.5772
15.2817	18.533	18.8171
15.2455	17.6957	21.4326
15.0989	19.3605	23.4778
15.3057	18.8977	27.6564
15.0165	19.0291	30.4246
14.6324	21.1132	18.254
15.0103	20.4768	20.8362
14.0574	21.8792	22.9112
15.1299	20.944	25.6249
15.0197	21.3613	28.7211
15.423	22.4303	15.9183
14.6129	23.0383	20.1066
13.4709	24.395	22.1406
15.3144	23.3396	24.612
13.5539	22.9734	26.495
14.1466	24.1974	28.7709
14.9678	25.0141	31.3262
14.9367	24.6922	18.0563
15.1729	25.9919	20.7064
13.4689	27.0204	22.5537
15.212	25.2887	26.3611
13.0467	26.2771	27.221
14.9565	27.4823	18.5029
14.4302	28.7093	20.7482
14.235	27.5698	24.944
15.1605	29.888	26.0326
15.4241	27.5911	27.1856
14.796	29.8017	23.3826
16.5377	15.5125	24.0429
17.6324	18.0635	17.6246
17.4719	17.9483	20.1602
17.3121	17.7041	23.0462
17.832	18.1344	27.761
17.4099	17.6598	30.2859
16.5188	20.0627	16.6362
17.2257	20.2817	19.0673
17.1911	19.7788	21.7548
17.3321	19.8803	24.5407
17.1541	20.5604	27.094
17.1946	20.1038	29.6634
17.4554	19.5001	32.364
17.1279	20.7044	14.1824
16.6371	22.6621	18.2803
17.0788	22.1118	20.6869
16.6126	21.6764	23.167
17.5002	22.3763	25.4629
18.0864	22.1841	28.7118
15.6064	21.4885	31.5179
17.3865	23.3776	14.0541
16.9588	24.4799	16.2941
16.9592	24.4529	19.9336
15.9304	23.8016	22.107
18.0635	23.6947	23.2682
17.2746	24.8399	25.2682
16.0652	23.0859	27.2693
16.3646	23.3274	29.9549
17.124	23.8186	32.5285
15.857	26.7787	15.968
17.0874	26.1306	18.2678
17.5769	25.8231	21.9906
15.5182	25.6247	23.6356
17.7274	26.6486	26.9293
16.4681	25.3789	28.6077
17.4132	25.8447	30.8973
17.2699	28.509	17.5405
17.237	27.706	20.2092
16.0466	27.7343	22.5349
16.7855	27.3948	24.8446
17.453	29.1375	26.8434
17.1107	27.81	29.1297
14.5393	26.8413	29.4786
15.9055	30.1138	18.9364
16.6555	29.8435	21.436
17.3061	29.7608	24.2182
16.9788	31.7995	25.6815
15.1437	29.4671	28.9522
16.7684	31.9967	22.883
17.8638	15.6859	18.6576
17.2679	15.667	21.3322
19.1434	15.3612	23.2318
18.3693	15.6125	26.0903
18.5903	15.7295	28.7939
19.8777	17.4988	16.6309
19.7068	17.4503	19.1659
19.4082	17.4047	21.6655
19.2626	17.5091	24.6195
20.0766	17.3489	26.946
19.9156	17.8448	29.3447
19.4553	17.1483	31.8725
17.6486	17.9199	14.9911
19.2279	19.8554	15.5216
19.5009	19.8143	17.9265
19.3365	19.7894	20.4383
19.3027	19.4025	23.0441
19.1576	19.5446	25.9877
19.3829	20.0863	28.4811
19.6001	19.6595	31.0105
20.9567	18.7626	33.3731
19.546	21.9783	13.9957
18.0904	22.0379	16.4328
19.1871	21.9898	19.0436
19.0138	21.6027	21.9898
19.3521	21.4483	24.3109
19.5418	21.8806	26.851
20.4029	21.9317	30.0611
18.2136	21.85	31.2646
19.8728	21.274	33.161
20.0428	24.5071	13.0363
19.5574	24.1131	15.6369
18.7221	24.1265	17.9872
19.0859	23.812	20.9538
20.4452	23.4331	22.991
19.7297	23.7516	25.2724
18.2591	24.202	27.3788
18.8395	24.0576	30.0443
19.7401	23.8132	32.3806
17.9828	25.9571	14.0665
18.6026	26.5285	16.4025
19.0529	25.9126	19.7304
20.058	26.0341	22.0024
18.9784	25.9793	24.1429
19.9348	25.8382	26.4566
19.097	26.2357	28.9229
20.1627	26.0348	31.0738
18.7244	26.2178	33.1809
17.7205	28.5905	14.9479
20.1393	28.7003	15.902
19.5319	27.8412	18.3259
19.7557	28.1614	20.7461
18.5428	28.0959	22.8158
19.1407	28.0916	25.4264
20.1076	28.0066	27.6226
18.7091	28.0899	31.1426
15.9722	27.8889	31.5224
18.4319	30.7201	16.9519
18.521	29.8762	19.4801
18.855	30.5327	22.0482
19.8052	30.058	24.2284
19.2806	30.8282	26.6482
18.8657	29.5039	28.9475
17.1876	30.2527	30.7259
17.4226	32.0624	20.1125
19.2241	33.1607	21.626
18.9751	32.559	24.2671
16.9227	31.2279	28.2046
19.1972	32.0559	29.238
20.4701	15.1271	17.8808
19.8187	15.0855	20.531
21.6526	14.7959	22.4892
20.986	15.3986	25.0987
20.9277	15.0242	27.6902
21.9108	16.3583	15.6046
22.0151	17.0998	18.1524
21.6784	16.8965	20.6965
21.3408	17.2069	23.2458
22.237	17.5386	25.8841
22.181	17.241	28.4557
21.0163	15.6112	30.2765
20.5322	18.1786	14.1255
21.7867	19.3009	16.6732
21.4335	19.1902	19.4131
21.3898	19.2152	21.7888
21.224	19.3701	24.532
21.3217	19.5744	26.9828
21.6427	19.8034	29.3367
21.9002	17.9881	30.9774
23.2768	15.9809	31.8838
21.6787	20.618	14.3549
20.4572	21.7849	16.4998
21.7771	21.3357	18.4549
21.063	21.9831	20.7321
21.5979	21.2515	22.9582
21.4391	21.7291	25.4033
21.8401	21.8017	27.866
21.9043	20.4981	31.7357
22.7757	20.912	34.1914
21.8013	23.3385	14.5736
21.8309	23.629	17.0844
20.8083	24.0038	19.2042
21.7563	24.4931	21.3461
22.6122	23.3453	24.0407
21.8581	24.3735	26.3348
20.4488	23.7884	28.1786
21.4766	24.1286	30.3582
22.039	22.825	32.4778
22.9154	25.6101	13.3347
20.6249	25.6945	17.3814
21.4363	26.4781	19.6861
22.3287	27.0671	21.783
21.4386	25.4546	24.054
21.9818	26.9756	25.9894
21.5785	26.006	28.5503
22.6118	26.3512	30.8278
21.9545	25.3865	33.0318
20.7034	26.3665	14.8502
21.8936	27.7094	17.5154
21.9592	29.0331	19.8574
21.215	29.379	22.1587
20.9297	27.7792	23.8478
21.3622	29.3586	26.0203
22.6222	28.235	28.076
21.0858	28.2411	29.9785
21.0208	28.0004	32.5727
22.1204	30.7819	15.9546
20.6908	30.047	18.0145
20.5795	31.0554	20.3987
22.6831	29.8655	24.0101
21.1929	31.8831	25.2863
21.1696	30.3381	28.3798
20.0571	30.3633	31.1339
19.7026	32.5604	18.6274
21.7394	33.4855	20.7711
20.9894	31.7597	22.8501
21.0774	32.8157	27.5947
21.8994	32.1441	30.1208
26.0329	13.2711	25.2805
23.2808	14.8399	17.3016
22.4576	14.6589	19.8021
23.8074	13.3941	21.7444
23.3415	13.6828	24.454
23.2362	15.2274	26.5582
23.4666	15.1044	29.2189
26.0432	15.7156	29.8483
24.5135	15.9384	14.6527
24.1279	17.28	16.7341
24.1844	16.5266	19.2742
23.8373	16.0805	21.745
23.3773	16.1826	24.1056
25.5048	15.842	25.4159
24.6245	16.991	27.6315
24.3112	17.506	30.0807
25.8745	16.8511	32.2611
23.1734	18.4608	14.5567
24.5079	19.6702	16.4149
23.5889	19.0296	18.5109
23.6429	18.3286	20.8754
23.3187	18.8107	23.3325
24.4711	18.0509	25.3679
23.5754	19.1421	27.883
23.8098	19.8374	30.319
23.6693	18.6854	32.7261
24.3404	20.9437	14.1062
23.0216	21.6291	16.2344
24.3353	21.4159	18.3677
23.1501	20.6923	20.7004
23.9254	21.2233	23.6027
23.3814	20.1849	25.7039
24.31	21.4046	28.0606
22.9998	22.068	30.0513
24.3858	21.5753	32.2451
25.9736	22.5114	12.7449
24.2662	23.5055	14.7205
24.2666	23.6568	17.2278
23.0555	23.1632	19.4806
23.5017	22.8812	21.8767
23.4852	22.6739	26.1646
25.3441	23.9196	26.8193
23.1414	23.9477	28.418
23.8172	24.0487	31.0938
24.1878	23.8823	33.6607
25.6274	25.1841	13.2442
22.9107	25.5727	15.8167
23.1094	25.5135	18.2324
23.865	25.3001	20.423
23.6228	25.2517	22.8071
23.8391	25.2437	25.2187
23.7902	26.0929	27.3726
24.5921	25.8354	29.5426
25.1416	25.8744	32.0449
